set,point_id,easting,northing,point_type,ept_block,status,n_points,n_ground,cover_r2.5,pai_r2.5,ncell_r2.5,cover_r5,pai_r5,ncell_r5,cover_r7.5,pai_r7.5,ncell_r7.5,cover_r10,pai_r10,ncell_r10,cover_r15,pai_r15,ncell_r15,cover_r25,pai_r25,ncell_r25,cover_ladder_spread,gps_utc_min,gps_utc_max,gps_span_days,box_laz,struct_npz,struct_status,n_struct_all,n_struct_class2,surface_check_mm,slope_deg
gen2_2021_control,3010_2021_MN,442642.214,4903568.476,VVA,MN_SEDriftless_5_2021,ok,808539,427937,0.0,0.0,1,0.002275,0.004577,5,0.001264,0.002543,9,0.000875,0.00176,13,0.002229,0.004563,29,0.00676,0.013847,81,0.00676,2021-04-17 16:35,2021-04-17 16:51,0.011,data/derived/control_boxes/gen2_2021_control__3010_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3010_2021_MN.npz,ok,12311,6952,0.0,5.3167
gen2_2021_control,3011_2021_MN,458182.07,4911532.093,VVA,MN_SEDriftless_1_2021,ok,207065,85893,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-06-13 15:21,2021-06-13 15:43,0.015,data/derived/control_boxes/gen2_2021_control__3011_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3011_2021_MN.npz,ok,3284,2025,0.0,2.7674
gen2_2021_control,3012_2021_MN,440138.438,4927298.761,VVA,MN_SEDriftless_5_2021,ok,712666,356900,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000161,0.000323,13,0.002157,0.004364,29,0.003534,0.007164,81,0.003534,2021-04-16 19:34,2021-04-16 19:48,0.009,data/derived/control_boxes/gen2_2021_control__3012_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3012_2021_MN.npz,ok,11807,5392,0.0,2.3067
gen2_2021_control,3013_2021_MN,430760.593,4919745.152,VVA,MN_SEDriftless_5_2021,ok,563598,381088,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.001677,0.003587,81,0.001677,2021-04-22 15:23,2021-04-22 15:32,0.006,data/derived/control_boxes/gen2_2021_control__3013_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3013_2021_MN.npz,ok,10121,6709,0.0,1.1865
gen2_2021_control,3014_2021_MN,434757.461,4902001.871,VVA,MN_SEDriftless_5_2021,ok,589285,275198,0.0,0.0,1,0.070869,0.160288,5,0.127875,0.31708,9,0.138653,0.350541,13,0.150111,0.390654,29,0.124856,0.317206,81,0.150111,2021-04-20 14:43,2021-04-20 14:55,0.008,data/derived/control_boxes/gen2_2021_control__3014_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3014_2021_MN.npz,ok,9095,4961,0.0,13.0724
gen2_2021_control,3015_2021_MN,441262.816,4895388.531,VVA,MN_SEDriftless_5_2021,ok,930306,308922,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000261,0.000524,13,0.002945,0.005946,29,0.014586,0.033294,81,0.014586,2021-04-22 14:56,2021-04-22 15:09,0.009,data/derived/control_boxes/gen2_2021_control__3015_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3015_2021_MN.npz,ok,9407,5606,0.0,3.4003
gen2_2021_control,3016_2021_MN,427726.614,4915070.926,VVA,MN_SEDriftless_5_2021,ok,727655,388391,0.0,0.0,1,0.0,0.0,5,0.000609,0.001222,9,0.000422,0.000846,13,0.00034,0.000682,29,0.000766,0.00154,81,0.000766,2021-04-16 16:04,2021-04-16 16:11,0.005,data/derived/control_boxes/gen2_2021_control__3016_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3016_2021_MN.npz,ok,11941,5474,0.0,10.8714
gen2_2021_control,3017_2021_MN,447144.822,4933260.365,VVA,MN_SEDriftless_5_2021,ok,263930,171025,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.003533,0.007258,29,0.027536,0.060748,81,0.027536,2021-04-16 16:22,2021-04-16 16:22,0.0,data/derived/control_boxes/gen2_2021_control__3017_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3017_2021_MN.npz,ok,5426,3861,0.0,4.4306
gen2_2021_control,3018_2021_MN,444930.34,4922848.599,VVA,MN_SEDriftless_5_2021,ok,352215,247255,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.002153,0.004447,29,0.025586,0.065879,81,0.025586,2021-04-20 15:17,2021-04-20 15:17,0.0,data/derived/control_boxes/gen2_2021_control__3018_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3018_2021_MN.npz,ok,5003,4198,0.0,4.5455
gen2_2021_control,3019_2021_MN,450082.349,4914779.68,VVA,MN_SEDriftless_5_2021,ok,787702,347820,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.000268,0.000538,13,0.000495,0.000991,29,0.000921,0.001876,81,0.000921,2021-04-16 15:50,2021-04-16 15:59,0.006,data/derived/control_boxes/gen2_2021_control__3019_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3019_2021_MN.npz,ok,12328,6373,0.0,1.5118
gen2_2021_control,3020_2021_MN,451333.897,4905100.151,VVA,MN_SEDriftless_5_2021,ok,1139664,337917,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.027271,0.066683,81,0.027271,2021-04-17 15:33,2021-04-17 15:41,0.005,data/derived/control_boxes/gen2_2021_control__3020_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3020_2021_MN.npz,ok,10409,5639,0.0,3.1549
gen2_2021_control,3021_2021_MN,421947.606,4912621.036,VVA,MN_SEDriftless_5_2021,no points in the EPT box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen2_2021_control,3022_2021_MN,429074.746,4904718.006,VVA,MN_SEDriftless_5_2021,ok,873479,413372,0.0,0.0,1,0.0,0.0,5,0.000259,0.000519,9,0.000335,0.000671,13,0.00015,0.000301,29,0.000563,0.001137,81,0.000563,2021-04-17 16:12,2021-04-17 16:21,0.006,data/derived/control_boxes/gen2_2021_control__3022_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3022_2021_MN.npz,ok,12161,7141,0.0,4.5971
gen2_2021_control,3023_2021_MN,432560.928,4928204.915,VVA,MN_SEDriftless_5_2021,ok,587512,370786,0.0,0.0,1,0.004876,0.009816,5,0.004321,0.0087,9,0.00434,0.008745,13,0.002119,0.004269,29,0.000825,0.001661,81,0.004876,2021-04-16 19:08,2021-04-16 19:25,0.012,data/derived/control_boxes/gen2_2021_control__3023_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3023_2021_MN.npz,ok,6655,5013,0.0,0.8756
gen2_2021_control,3024_2021_MN,451904.714,4929262.068,VVA,MN_SEDriftless_5_2021,ok,623481,381312,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,9.4e-05,0.000189,81,9.4e-05,2021-04-16 18:25,2021-04-16 18:33,0.005,data/derived/control_boxes/gen2_2021_control__3024_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3024_2021_MN.npz,ok,9844,6080,0.0,2.3655
gen2_2021_control,3025_2021_MN,448818.651,4900695.931,VVA,MN_SEDriftless_5_2021,ok,1064615,263974,0.0,0.0,1,0.0,0.0,5,0.015523,0.03344,9,0.012767,0.027247,13,0.049119,0.126305,29,0.080804,0.214821,81,0.080804,2021-04-20 15:07,2021-04-20 15:26,0.013,data/derived/control_boxes/gen2_2021_control__3025_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3025_2021_MN.npz,ok,8248,4805,0.0,3.0304
gen2_2021_control,3026_2021_MN,429321.554,4897998.243,VVA,MN_SEDriftless_5_2021,ok,693410,320077,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-04-21 15:36,2021-04-21 15:54,0.013,data/derived/control_boxes/gen2_2021_control__3026_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3026_2021_MN.npz,ok,12121,6053,0.0,1.9757
gen2_2021_control,3027_2021_MN,434183.389,4917282.822,VVA,MN_SEDriftless_5_2021,ok,361629,313458,0.0,0.0,1,0.000927,0.001858,5,0.003897,0.007848,9,0.002698,0.005434,13,0.001399,0.002815,29,0.001341,0.002702,81,0.003897,2021-04-22 16:52,2021-04-22 16:52,0.0,data/derived/control_boxes/gen2_2021_control__3027_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3027_2021_MN.npz,ok,5834,4702,0.0,6.0089
gen2_2021_control,3028_2021_MN,436446.395,4924355.11,VVA,MN_SEDriftless_5_2021,ok,439951,320557,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000421,0.000856,81,0.000421,2021-04-17 15:34,2021-05-13 15:12,25.985,data/derived/control_boxes/gen2_2021_control__3028_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3028_2021_MN.npz,ok,5435,4769,0.0,5.2333
gen2_2021_control,3029_2021_MN,436562.94,4933580.665,VVA,MN_SEDriftless_5_2021,ok,401784,324843,0.0,0.0,1,0.00016,0.000321,5,0.000478,0.000957,9,0.000331,0.000662,13,0.000148,0.000297,29,0.000173,0.000347,81,0.000478,2021-04-16 16:19,2021-04-16 16:35,0.011,data/derived/control_boxes/gen2_2021_control__3029_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3029_2021_MN.npz,ok,4557,4052,0.0,3.4536
gen2_2021_control,3030_2021_MN,443012.336,4910001.442,VVA,MN_SEDriftless_5_2021,ok,349840,239926,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000409,0.00083,81,0.000409,2021-04-16 18:52,2021-04-16 18:52,0.0,data/derived/control_boxes/gen2_2021_control__3030_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3030_2021_MN.npz,ok,5459,4580,0.0,0.8333
gen2_2021_control,3031_2021_MN,439941.379,4922055.911,VVA,MN_SEDriftless_5_2021,ok,657779,290651,0.0,0.0,1,0.000536,0.001073,5,0.004353,0.008858,9,0.009645,0.020001,13,0.009404,0.019365,29,0.003735,0.007675,81,0.009645,2021-04-20 15:41,2021-05-13 14:49,22.964,data/derived/control_boxes/gen2_2021_control__3031_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3031_2021_MN.npz,ok,10710,5179,0.0,3.7775
gen2_2021_control,3032_2021_MN,451424.482,4924812.87,VVA,MN_SEDriftless_5_2021,ok,616832,314903,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2021-04-17 15:13,2021-04-17 15:21,0.005,data/derived/control_boxes/gen2_2021_control__3032_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3032_2021_MN.npz,ok,6196,4743,0.0,8.1508
gen2_2021_control,3033_2021_MN,443771.221,4930123.119,VVA,MN_SEDriftless_5_2021,ok,716649,105145,0.0,0.0,1,0.002629,0.005292,5,0.005374,0.010842,9,0.006194,0.012534,13,0.020259,0.044692,29,0.023765,0.054749,81,0.023765,2021-04-16 17:59,2021-04-16 18:11,0.008,data/derived/control_boxes/gen2_2021_control__3033_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3033_2021_MN.npz,ok,9079,2122,0.0,3.8599
gen2_2021_control,3034_2021_MN,535229.037,4852758.223,VVA,MN_SEDriftless_3_2021,ok,214637,111201,0.0,0.0,1,0.0,0.0,5,0.012601,0.02675,9,0.017064,0.035688,13,0.097306,0.272492,29,0.128538,0.349663,81,0.128538,2022-05-07 22:37,2022-05-07 22:45,0.006,data/derived/control_boxes/gen2_2021_control__3034_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3034_2021_MN.npz,ok,2292,1850,0.0,5.886
gen2_2021_control,3035_2022_MN,548125.013,4863768.36,VVA,MN_SEDriftless_4_2021,ok,356270,131308,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,1.5e-05,3.1e-05,81,1.5e-05,2022-05-07 15:14,2022-05-07 15:32,0.012,data/derived/control_boxes/gen2_2021_control__3035_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3035_2022_MN.npz,ok,5709,2092,0.0,5.8784
gen2_2021_control,3036_2022_MN,572705.984,4867278.056,VVA,MN_SEDriftless_4_2021,ok,374799,151104,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.00853,0.018082,13,0.017391,0.037989,29,0.033444,0.076914,81,0.033444,2022-05-07 17:29,2022-05-07 18:02,0.023,data/derived/control_boxes/gen2_2021_control__3036_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3036_2022_MN.npz,ok,5504,2365,0.0,4.0843
gen2_2021_control,3037_2021_MN,560056.669,4884501.917,VVA,MN_SEDriftless_2_2021,ok,244386,96183,0.018252,0.036841,1,0.113979,0.289192,5,0.129015,0.322739,9,0.154992,0.396398,13,0.150859,0.392874,29,0.102879,0.264213,81,0.13674,2021-05-01 15:16,2021-05-01 15:23,0.005,data/derived/control_boxes/gen2_2021_control__3037_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3037_2021_MN.npz,ok,5192,1525,0.0,3.0473
gen2_2021_control,3038_2022_MN,566118.445,4855012.562,VVA,MN_SEDriftless_3_2021,ok,180988,58565,0.050881,0.104443,1,0.116438,0.27744,5,0.117099,0.294489,9,0.126249,0.311033,13,0.133159,0.35245,29,0.213205,0.607818,81,0.162324,2021-05-26 21:49,2022-05-07 21:46,345.999,data/derived/control_boxes/gen2_2021_control__3038_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3038_2022_MN.npz,ok,2034,1021,0.0,10.9251
gen2_2021_control,3039_2022_MN,541415.466,4881692.899,VVA,MN_SEDriftless_4_2021,ok,653952,99180,0.000459,0.000918,1,0.155832,0.425464,5,0.240812,0.789135,9,0.247908,0.812429,13,0.297597,1.12209,29,0.328108,1.201105,81,0.327649,2022-05-14 17:31,2022-05-15 15:21,0.909,data/derived/control_boxes/gen2_2021_control__3039_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3039_2022_MN.npz,ok,11753,1329,0.0,3.8589
gen2_2021_control,3040_2022_MN,531284.62,4890694.099,VVA,MN_SEDriftless_4_2021,ok,479339,114026,0.131446,0.281851,1,0.159514,0.389108,5,0.142816,0.36316,9,0.168084,0.435421,13,0.156314,0.41395,29,0.152398,0.399378,81,0.036638,2022-05-16 17:00,2022-05-16 17:07,0.005,data/derived/control_boxes/gen2_2021_control__3040_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3040_2022_MN.npz,ok,6844,2006,0.0,6.8724
gen2_2021_control,3041_2021_MN,524871.663,4880163.324,VVA,MN_SEDriftless_1_2021,ok,419530,22021,0.0,0.0,1,0.038365,0.083573,5,0.099143,0.263898,9,0.15772,0.442204,13,0.30161,0.912979,29,0.496305,1.82396,81,0.496305,2021-06-05 18:02,2021-06-05 18:38,0.025,data/derived/control_boxes/gen2_2021_control__3041_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3041_2021_MN.npz,ok,4222,1397,0.0,4.9195
gen2_2021_control,3042_2022_MN,545395.393,4873640.584,VVA,MN_SEDriftless_4_2021,ok,605863,133182,0.427241,1.114579,1,0.414388,1.235859,5,0.391238,1.241118,9,0.382116,1.188756,13,0.309,0.918855,29,0.209488,0.58925,81,0.217753,2022-05-13 16:07,2022-05-13 16:41,0.024,data/derived/control_boxes/gen2_2021_control__3042_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3042_2022_MN.npz,ok,13127,2041,0.0,1.174
gen2_2021_control,3043_2022_MN,535278.142,4867181.905,VVA,MN_SEDriftless_4_2021,ok,442248,157209,0.010444,0.020998,1,0.012012,0.024209,5,0.02643,0.055025,9,0.02992,0.063205,13,0.043912,0.096321,29,0.082222,0.18803,81,0.071778,2022-05-07 17:38,2022-05-07 17:48,0.007,data/derived/control_boxes/gen2_2021_control__3043_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3043_2022_MN.npz,ok,5442,2709,0.0,7.5888
gen2_2021_control,3044_2022_MN,558519.341,4877713.882,VVA,MN_SEDriftless_4_2021,ok,473273,174529,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-14 15:12,2022-05-14 15:46,0.024,data/derived/control_boxes/gen2_2021_control__3044_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3044_2022_MN.npz,ok,8628,2650,0.0,2.3803
gen2_2021_control,3045_2022_MN,546043.892,4890472.723,VVA,MN_SEDriftless_4_2021,ok,361524,148359,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-16 16:47,2022-05-16 17:11,0.017,data/derived/control_boxes/gen2_2021_control__3045_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3045_2022_MN.npz,ok,5403,2446,0.0,2.1547
gen2_2021_control,3046_2022_MN,557808.779,4869394.137,VVA,MN_SEDriftless_4_2021,ok,349312,194667,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.001082,0.002253,81,0.001082,2022-05-07 18:58,2022-05-07 19:11,0.009,data/derived/control_boxes/gen2_2021_control__3046_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3046_2022_MN.npz,ok,5557,3130,0.0,1.5308
gen2_2021_control,3047_2022_MN,525826.798,4861541.525,VVA,MN_SEDriftless_4_2021,ok,373413,185495,0.0,0.0,1,0.007354,0.014948,5,0.009219,0.018662,9,0.007963,0.016103,13,0.007763,0.015662,29,0.006676,0.01356,81,0.009219,2022-05-06 18:39,2022-05-06 19:07,0.019,data/derived/control_boxes/gen2_2021_control__3047_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3047_2022_MN.npz,ok,5495,2833,0.0,3.0784
gen2_2021_control,3048_2022_MN,530606.963,4875957.024,VVA,MN_SEDriftless_4_2021,ok,560528,155333,0.0,0.0,1,0.01978,0.041655,5,0.029752,0.064034,9,0.0485,0.113649,13,0.051793,0.122517,29,0.061364,0.149593,81,0.061364,2022-05-13 17:26,2022-05-13 18:02,0.025,data/derived/control_boxes/gen2_2021_control__3048_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3048_2022_MN.npz,ok,8682,2690,0.0,3.4071
gen2_2021_control,3049_2022_MN,550690.542,4884065.325,VVA,MN_SEDriftless_4_2021,ok,518289,180396,0.010153,0.020409,1,0.005911,0.011881,5,0.003284,0.006601,9,0.007056,0.01438,13,0.004243,0.008624,29,0.002291,0.004645,81,0.007862,2022-05-15 16:07,2022-05-15 16:40,0.023,data/derived/control_boxes/gen2_2021_control__3049_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3049_2022_MN.npz,ok,8470,3231,0.0,0.3601
gen2_2021_control,3050_2022_MN,570782.473,4876109.444,VVA,MN_SEDriftless_4_2021,ok,334388,149457,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,1.7e-05,3.3e-05,81,1.7e-05,2022-05-13 17:43,2022-05-13 18:11,0.019,data/derived/control_boxes/gen2_2021_control__3050_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3050_2022_MN.npz,ok,5157,2433,0.0,1.6631
gen2_2021_control,3051_2022_MN,565897.87,4863246.895,VVA,MN_SEDriftless_4_2021,ok,420233,142407,0.0,0.0,1,0.002746,0.00553,5,0.001526,0.003072,9,0.002667,0.005382,13,0.001592,0.003211,29,0.00237,0.004798,81,0.002746,2022-05-06 19:28,2022-05-07 15:19,0.827,data/derived/control_boxes/gen2_2021_control__3051_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3051_2022_MN.npz,ok,6004,2019,0.0,4.5234
gen2_2021_control,3052_2022_MN,532525.469,4886408.15,VVA,MN_SEDriftless_4_2021,ok,599830,109937,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.023128,0.05886,81,0.023128,2022-05-15 17:21,2022-05-16 15:34,0.926,data/derived/control_boxes/gen2_2021_control__3052_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3052_2022_MN.npz,ok,8380,2182,0.0,2.2638
gen2_2021_control,3053_2022_MN,526995.168,4870318.228,VVA,MN_SEDriftless_4_2021,ok,398639,137099,0.0,0.0,1,0.0,0.0,5,7e-05,0.00014,9,4.9e-05,9.7e-05,13,0.002335,0.004733,29,0.000867,0.001757,81,0.002335,2022-05-07 19:18,2022-05-10 15:58,2.861,data/derived/control_boxes/gen2_2021_control__3053_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3053_2022_MN.npz,ok,5620,2203,0.0,1.5398
gen2_2021_control,3054_2022_MN,557883.548,4863404.274,VVA,MN_SEDriftless_4_2021,ok,361783,135522,0.0,0.0,1,0.0,0.0,5,0.0006,0.001203,9,0.000415,0.000833,13,0.002202,0.004527,29,0.001358,0.002775,81,0.002202,2022-05-07 14:57,2022-05-07 15:17,0.014,data/derived/control_boxes/gen2_2021_control__3054_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3054_2022_MN.npz,ok,5786,2327,0.0,2.7372
gen2_2021_control,3055_2022_MN,564169.946,4874578.408,VVA,MN_SEDriftless_4_2021,ok,408673,138110,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-13 16:36,2022-05-13 17:10,0.024,data/derived/control_boxes/gen2_2021_control__3055_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3055_2022_MN.npz,ok,5427,2792,0.0,4.6054
gen2_2021_control,3056_2021_MN,570473.803,4884246.352,VVA,MN_SEDriftless_2_2021,ok,190953,100270,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.009921,0.020873,29,0.036321,0.084433,81,0.036321,2021-05-01 15:14,2021-05-01 15:25,0.008,data/derived/control_boxes/gen2_2021_control__3056_2021_MN.laz,data/derived/control_structure/gen2_2021_control__3056_2021_MN.npz,ok,2018,1566,0.0,3.5142
gen2_2021_control,3057_2022_MN,534809.255,4861525.074,VVA,MN_SEDriftless_4_2021,ok,333752,159986,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000245,0.000492,29,0.000335,0.000674,81,0.000335,2022-05-06 18:41,2022-05-06 19:04,0.016,data/derived/control_boxes/gen2_2021_control__3057_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3057_2022_MN.npz,ok,5356,2756,0.0,0.9596
gen2_2021_control,3058_2022_MN,551597.707,4856410.325,VVA,MN_SEDriftless_4_2021,ok,345765,190034,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-06 15:49,2022-05-06 16:06,0.012,data/derived/control_boxes/gen2_2021_control__3058_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3058_2022_MN.npz,ok,5567,3061,0.0,1.6286
gen2_2021_control,3059_2022_MN,571570.578,4860912.077,VVA,MN_SEDriftless_4_2021,ok,358650,156959,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.0,0.0,81,0.0,2022-05-06 18:17,2022-05-06 18:50,0.022,data/derived/control_boxes/gen2_2021_control__3059_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3059_2022_MN.npz,ok,5343,2730,0.0,3.0049
gen2_2021_control,3060_2022_MN,549573.485,4880013.783,VVA,MN_SEDriftless_4_2021,ok,466930,128620,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.001524,0.003167,81,0.001524,2022-05-14 16:38,2022-05-14 16:55,0.012,data/derived/control_boxes/gen2_2021_control__3060_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3060_2022_MN.npz,ok,5997,2154,0.0,5.0363
gen2_2021_control,3061_2022_MN,538306.265,4890395.937,VVA,MN_SEDriftless_4_2021,ok,482675,128384,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.000106,0.000212,29,0.000481,0.000978,81,0.000481,2022-05-16 16:45,2022-05-16 17:09,0.017,data/derived/control_boxes/gen2_2021_control__3061_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3061_2022_MN.npz,ok,8328,2548,0.0,2.7451
gen2_2021_control,3062_2022_MN,532914.591,4882400.094,VVA,MN_SEDriftless_4_2021,ok,465027,172283,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.004454,0.009537,29,0.049491,0.117656,81,0.049491,2022-05-15 15:23,2022-05-15 15:31,0.006,data/derived/control_boxes/gen2_2021_control__3062_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3062_2022_MN.npz,ok,5270,2982,0.0,4.7237
gen2_2021_control,3063_2022_MN,527072.4,4855915.714,VVA,MN_SEDriftless_4_2021,ok,341299,133385,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,4.9e-05,9.9e-05,13,2.2e-05,4.4e-05,29,8e-06,1.6e-05,81,4.9e-05,2022-05-06 15:26,2022-05-06 15:55,0.02,data/derived/control_boxes/gen2_2021_control__3063_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3063_2022_MN.npz,ok,5476,2209,0.0,0.8252
gen2_2021_control,3064_2022_MN,539348.078,4877956.234,VVA,MN_SEDriftless_4_2021,ok,432140,125891,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.020187,0.046831,13,0.057468,0.14062,29,0.107478,0.280687,81,0.107478,2022-05-14 15:29,2022-05-14 15:51,0.015,data/derived/control_boxes/gen2_2021_control__3064_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3064_2022_MN.npz,ok,5307,2254,0.0,1.5815
gen2_2021_control,3065_2022_MN,552846.218,4892899.11,VVA,MN_SEDriftless_2_2021,no points in the EPT box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gen2_2021_control,3066_2022_MN,551680.491,4874415.32,VVA,MN_SEDriftless_4_2021,ok,467638,201899,0.0,0.0,1,0.0,0.0,5,9.5e-05,0.000189,9,6.6e-05,0.000131,13,7.3e-05,0.000146,29,0.000492,0.001001,81,0.000492,2022-05-13 16:39,2022-05-13 17:13,0.024,data/derived/control_boxes/gen2_2021_control__3066_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3066_2022_MN.npz,ok,8553,3129,0.0,4.1862
gen2_2021_control,3067_2022_MN,538470.218,4872576.757,VVA,MN_SEDriftless_4_2021,ok,464403,141392,0.0,0.0,1,0.000356,0.000712,5,0.000198,0.000396,9,0.000137,0.000274,13,0.000133,0.000266,29,0.004742,0.011003,81,0.004742,2022-05-13 15:35,2022-05-13 16:09,0.024,data/derived/control_boxes/gen2_2021_control__3067_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3067_2022_MN.npz,ok,7796,2542,0.0,1.3717
gen2_2021_control,3068_2022_MN,544065.115,4888581.288,VVA,MN_SEDriftless_4_2021,ok,327781,130976,0.0,0.0,1,0.0,0.0,5,0.0,0.0,9,0.0,0.0,13,0.0,0.0,29,0.000214,0.000432,81,0.000214,2022-05-16 16:09,2022-05-16 16:23,0.01,data/derived/control_boxes/gen2_2021_control__3068_2022_MN.laz,data/derived/control_structure/gen2_2021_control__3068_2022_MN.npz,ok,5270,1794,0.0,3.3559
